Fast movement, end-to-end 2.5s
Good movement without issues, obviously the trolley can't get end to end in this time frame
171950,80,4857,7900,60,3042,N,-6498,6500
171977,79,4796,7724,60,2927,T,-6498,6500
172004,77,4674,7549,121,2874,T,-6462,6500
172030,76,4614,7383,60,2768,T,-6334,6500
172046,75,4553,7282,60,2728,T,-6254,6500
172071,74,4492,7127,60,2634,T,-6130,6500
172102,72,4371,6940,121,2568,T,-5965,6500
172130,71,4310,6775,60,2464,T,-5830,6500
172147,70,4249,6676,60,2426,T,-5743,6500
172171,69,4189,6539,60,2349,T,-5629,6500
172204,67,4067,6356,121,2288,T,-5464,6500
172230,66,4007,6216,60,2208,T,-5333,6500
172246,65,3946,6131,60,2184,T,-5263,6500
172270,63,3824,6006,121,2181,T,-5134,6500
172311,62,3764,5796,60,2031,T,-4923,6500
172332,61,3703,5697,60,1993,T,-4825,6500
172350,60,3642,5611,60,1968,T,-4739,6500
172370,58,3521,5518,121,1996,T,-4632,6500
172396,57,3460,5399,60,1938,T,-4501,6500
172438,56,3399,5214,60,1814,T,-4294,6500
172451,54,3278,5158,121,1879,T,-4230,6500
172471,53,3217,5075,60,1857,T,-4134,6500
172515,52,3157,4892,60,1734,T,-4083,6500
172545,51,3096,4771,60,1674,T,-4008,6500
172550,49,2974,4751,121,1776,T,-3986,6500
172574,48,2914,4657,60,1742,T,-3933,6500
172599,47,2853,4557,60,1703,T,-4024,6500
172633,46,2792,4421,60,1628,T,-3954,6500
172646,44,2671,4370,121,1698,T,-3883,6500
172671,43,2610,4274,60,1663,T,-3879,6500
172695,42,2549,4180,60,1630,T,-3933,6500
172731,40,2428,4040,121,1611,T,-3853,6500
172747,39,2367,3979,60,1611,T,-3770,6500
172770,38,2307,3891,60,1583,T,-3853,6500
172797,37,2246,3788,60,1541,T,-3831,6500
172831,35,2124,3660,121,1535,T,-3752,6500
172845,34,2064,3607,60,1542,T,-3683,6500
172871,33,2003,3511,60,1507,T,-3759,6500
172895,31,1882,3422,121,1539,T,-3731,6500
172931,30,1821,3288,60,1466,T,-3745,6500
172946,29,1760,3233,60,1472,T,-3669,6500
172971,28,1699,3141,60,1441,T,-3663,6500
173000,26,1578,3035,121,1456,T,-3639,6500
173033,25,1517,2916,60,1398,T,-3633,6500
173053,24,1457,2844,60,1386,T,-3552,6500
173074,23,1396,2770,60,1373,T,-3527,6500
173111,21,1274,2638,121,1363,T,-3514,6500
173127,20,1214,2583,60,1368,T,-3433,6500
173145,19,1153,2521,60,1367,T,-3487,6500
173172,17,1032,2426,121,1393,T,-3536,6500
173196,16,971,2342,60,1370,T,-3496,6500
173231,15,910,2218,60,1307,T,-3524,6500
173246,14,849,2166,60,1316,T,-3451,6500
173270,12,728,2083,121,1354,T,-3451,6500
173296,11,667,1993,60,1325,T,-3430,6500
173333,10,607,1864,60,1256,T,-3448,6500
173346,8,485,1820,121,1334,T,-3386,6500
173371,7,424,1736,60,1311,T,-3401,6500
173395,6,364,1653,60,1288,T,-3457,6500
173432,5,303,1526,60,1222,T,-3401,6500
173446,3,182,1479,121,1296,T,-3330,6500
173471,2,121,1396,60,1274,T,-3347,6500
173496,1,60,1311,60,1250,T,-3421,6500
173537,0,0,1172,60,1172,T,-3325,6500
173572,1,60,1058,60,997,T,-3244,6500
173603,2,121,960,60,838,T,-3095,6500
173645,3,182,834,60,651,T,-2883,6500
173658,5,303,798,121,494,T,-2814,6500
173670,6,364,764,60,399,T,-2758,6500
173704,7,424,673,60,248,T,-2580,6500
173761,8,485,533,60,47,T,-2304,6500
173766,10,607,522,121,85,T,-2275,6500
